code_experimentation,debitCO2_g,elapsedtime_s
PR06-01-23F09,0.05521,65820
PR06-01-23F09,0.057856,67020
PR06-01-23F09,0.05937,68220
PR06-01-23F09,0.064242,69420
PR06-01-23F09,0.067497,70680
PR06-01-23F09,0.074608,71880
PR06-01-23F09,0.079716,73080
PR06-01-23F09,0.08689,74280
PR06-01-23F09,0.094703,75480
PR06-01-23F09,0.10032,76680
PR06-01-23F09,0.105495,77880
PR06-01-23F09,0.111273,79080
PR06-01-23F09,0.122319,80280
PR06-01-23F09,0.123136,81540
PR06-01-23F09,0.179448,87120
PR06-01-23F09,0.180397,88320
PR06-01-23F09,0.21249,89520
PR06-01-23F09,0.249702,90720
PR06-01-23F09,0.19824,91920
PR06-01-23F09,0.211742,93120
PR06-01-23F09,0.239498,94320
PR06-01-23F09,0.300897,95520
PR06-01-23F09,0.256807,96720
PR06-01-23F09,0.231181,97920
PR06-01-23F09,0.25226,99120
PR06-01-23F09,0.304182,100320
PR06-01-23F09,0.358202,101580
PR06-01-23F09,0.296401,102780
PR06-01-23F09,0.311056,103980
PR06-01-23F09,0.347628,105180
PR06-01-23F09,0.328042,106380
PR06-01-23F09,0.411374,107580
PR06-01-23F09,0.398913,108780
PR06-01-23F09,0.370104,109980
PR06-01-23F09,0.389166,111180
PR06-01-23F09,0.417468,112380
PR06-01-23F09,0.378257,113580
PR06-01-23F09,0.423008,114840
PR06-01-23F09,0.420367,116040
PR06-01-23F09,0.469612,117240
PR06-01-23F09,0.521748,118440
PR06-01-23F09,0.532454,119640
PR06-01-23F09,0.508073,120840
PR06-01-23F09,0.568795,122040
PR06-01-23F09,0.616749,123300
PR06-01-23F09,0.627874,124500
PR06-01-23F09,0.64371,125700
PR06-01-23F09,0.672305,126900
PR06-01-23F09,0.675756,128100
PR06-01-23F09,0.686907,129300
PR06-01-23F09,0.700833,130500
PR06-01-23F09,0.698413,131700
PR06-01-23F09,0.697102,133260
PR06-01-23F09,0.725979,134460
PR06-01-23F09,0.623169,135660
PR06-01-23F09,0.316144,138300
PR06-01-23F09,0.28381,139560
PR06-01-23F09,0.372043,140760
PR06-01-23F09,0.507101,141960
PR06-01-23F09,0.536024,143160
PR06-01-23F09,0.574561,144360
PR06-01-23F09,0.59297,145560
PR06-01-23F09,0.602689,146820
PR06-01-23F09,0.611781,148020
PR06-01-23F09,0.608036,149220
PR06-01-23F09,0.616527,150420
PR06-01-23F09,0.617183,151620
PR06-01-23F09,0.615402,152880
PR06-01-23F09,0.628736,154080
PR06-01-23F09,0.622841,155280
PR06-01-23F09,0.592155,156480
PR06-01-23F09,0.612105,157680
PR06-01-23F09,0.597596,158880
PR06-01-23F09,0.604387,160080
PR06-01-23F09,0.586892,161280
PR06-01-23F09,0.598767,162480
PR06-01-23F09,0.59195,163680
PR06-01-23F09,0.588011,164880
PR06-01-23F09,0.58373,166080
PR06-01-23F09,0.570899,167340
PR06-01-23F09,0.570165,168540
PR06-01-23F09,0.576771,169740
PR06-01-23F09,0.560722,170940
PR06-01-23F09,0.558692,172140
PR06-01-23F09,0.558756,173400
PR06-01-23F09,0.545933,174600
PR06-01-23F09,0.548081,175800
PR06-01-23F09,0.542808,177000
PR06-01-23F09,0.536528,178200
PR06-01-23F09,0.528027,179400
PR06-01-23F09,0.534384,180600
PR06-01-23F09,0.525772,181860
PR06-01-23F09,0.523466,183060
PR06-01-23F09,0.520728,184260
PR06-01-23F09,0.514064,185460
PR06-01-23F09,0.513393,186660
PR06-01-23F09,0.51629,187860
PR06-01-23F09,0.516092,189300
PR06-01-23F09,0.497071,190500
PR06-01-23F09,0.505788,191700
PR06-01-23F09,0.507688,192960
PR06-01-23F09,0.504732,194160
PR06-01-23F09,0.506256,195360
PR06-01-23F09,0.501131,196560
PR06-01-23F09,0.508789,197760
PR06-01-23F09,0.508086,198960
PR06-01-23F09,0.503365,200220
PR06-01-23F09,0.509887,201420
PR06-01-23F09,0.511851,202620
PR06-01-23F09,0.500438,203820
PR06-01-23F09,0.511976,205020
PR06-01-23F09,0.535887,206220
PR06-01-23F09,0.516934,207480
PR06-01-23F09,0.51271,208680
PR06-01-23F09,0.506767,209880
PR06-01-23F09,0.509712,211080
PR06-01-23F09,0.526552,212280
PR06-01-23F09,0.510251,213480
PR06-01-23F09,0.509638,214680
PR06-01-23F09,0.52117,215880
PR06-01-23F09,0.501821,217080
PR06-01-23F09,0.504811,218280
PR06-01-23F09,0.524774,219540
PR06-01-23F09,0.515968,220740
PR06-01-23F09,0.505961,221940
PR06-01-23F09,0.502316,223140
PR06-01-23F09,0.521217,224580
PR06-01-23F09,0.503675,225780
PR06-01-23F09,0.497956,226980
PR06-01-23F09,0.501022,228180
PR06-01-23F09,0.497915,229440
PR06-01-23F09,0.509626,230640
PR06-01-23F09,0.493828,231840
PR06-01-23F09,0.498832,233040
PR06-01-23F09,0.503904,234240
PR06-01-23F09,0.491914,235440
PR06-01-23F09,0.497796,236640
PR06-01-23F09,0.494501,237840
PR06-01-23F09,0.500348,239040
PR06-01-23F09,0.485148,240240
PR06-01-23F09,0.495081,241440
PR06-01-23F09,0.486002,242700
PR06-01-23F09,0.486881,243960
PR06-01-23F09,0.484471,245160
PR06-01-23F09,0.485181,246360
PR06-01-23F09,0.488783,247560
PR06-01-23F09,0.482181,248760
PR06-01-23F09,0.48301500000000003,249960
PR06-01-23F09,0.498415,251160
PR06-01-23F09,0.481972,252360
PR06-01-23F09,0.478462,253560
PR06-01-23F09,0.485205,254760
PR06-01-23F09,0.484642,255960
PR06-01-23F09,0.487353,257220
PR06-01-23F09,0.471157,258420
PR06-01-23F09,0.471647,259620
PR06-01-23F09,0.46712,260820
PR06-01-23F09,0.475683,262020
PR06-01-23F09,0.475937,263280
PR06-01-23F09,0.47379,264480
PR06-01-23F09,0.476306,265680
PR06-01-23F09,0.482574,266880
PR06-01-23F09,0.48086,268080
PR06-01-23F09,0.468137,269280
PR06-01-23F09,0.467173,270480
PR06-01-23F09,0.469227,272520
PR06-01-23F09,0.171666,279060
PR06-01-23F09,0.148094,280260
PR06-01-23F09,0.182043,281460
PR06-01-23F09,0.260085,282660
PR06-01-23F09,0.316442,283860
PR06-01-23F09,0.429764,285120
PR06-01-23F09,0.581066,286320
PR06-01-23F09,0.630582,287520
PR06-01-23F09,0.609527,288720
PR06-01-23F09,0.663478,289920
PR06-01-23F09,0.743679,291120
PR06-01-23F09,0.694989,292320
PR06-01-23F09,0.71178,293520
PR06-01-23F09,0.712407,294780
PR06-01-23F09,0.738652,295980
PR06-01-23F09,0.734599,297180
PR06-01-23F09,0.773937,298380
PR06-01-23F09,0.755242,299580
PR06-01-23F09,0.785617,300780
PR06-01-23F09,0.790531,301980
PR06-01-23F09,0.816695,303180
PR06-01-23F09,0.803944,304380
PR06-01-23F09,0.8314,305640
PR06-01-23F09,0.83916,306840
PR06-01-23F09,0.847997,308040
PR06-01-23F09,0.880405,309240
PR06-01-23F09,0.871482,310440
PR06-01-23F09,0.893712,311640
PR06-01-23F09,0.867441,312840
PR06-01-23F09,0.869527,314040
PR06-01-23F09,0.896851,315240
PR06-01-23F09,0.915201,316500
PR06-01-23F09,0.884313,317700
PR06-01-23F09,0.836115,318900
PR06-01-23F09,0.824035,320100
PR06-01-23F09,0.837973,321300
PR06-01-23F09,0.832311,322500
PR06-01-23F09,0.840313,323700
PR06-01-23F09,0.83453,324900
PR06-01-23F09,0.827724,326100
PR06-01-23F09,0.827391,327300
PR06-01-23F09,0.827189,328500
PR06-01-23F09,0.823714,329700
PR06-01-23F09,0.830031,330900
PR06-01-23F09,0.810721,332100
PR06-01-23F09,0.80137,333300
PR06-01-23F09,0.795462,334560
PR06-01-23F09,0.792915,335760
PR06-01-23F09,0.789398,336960
PR06-01-23F09,0.78782,338160
PR06-01-23F09,0.77514,339360
PR06-01-23F09,0.777235,340560
PR06-01-23F09,0.758808,341760
PR06-01-23F09,0.773941,343020
PR06-01-23F09,0.757758,344220
PR06-01-23F09,0.759987,345420
PR06-01-23F09,0.745775,346620
PR06-01-23F09,0.741568,347820
PR06-01-23F09,0.735641,349140
PR06-01-23F09,0.731747,350340
PR06-01-23F09,0.728938,351600
PR06-01-23F09,0.714638,352800
PR06-01-23F09,0.711427,354180
PR06-01-23F09,0.715981,355380
PR06-01-23F09,0.69482,356640
PR06-01-23F09,0.696622,357840
PR06-01-23F09,0.708939,359040
PR06-01-23F09,0.700125,360240
PR06-01-23F09,0.696527,361440
PR06-01-23F09,0.68669,362640
PR06-01-23F09,0.684991,363840
PR06-01-23F09,0.688844,365040
PR06-01-23F09,0.672261,366240
PR06-01-23F09,0.680064,367500
PR06-01-23F09,0.669458,368700
PR06-01-23F09,0.68474,369900
PR06-01-23F09,0.665953,371100
PR06-01-23F09,0.661638,372300
PR06-01-23F09,0.662216,373500
PR06-01-23F09,0.663954,374760
PR06-01-23F09,0.660076,375960
PR06-01-23F09,0.654842,377160
PR06-01-23F09,0.659144,378360
PR06-01-23F09,0.664485,379560
PR06-01-23F09,0.65713,380760
PR06-01-23F09,0.66471,381960
PR06-01-23F09,0.637896,383160
PR06-01-23F09,0.652654,384360
PR06-01-23F09,0.646047,385560
PR06-01-23F09,0.636189,386760
PR06-01-23F09,0.636083,387960
PR06-01-23F09,0.62451,389220
PR06-01-23F09,0.635702,390420
PR06-01-23F09,0.638092,391620
PR06-01-23F09,0.648239,392820
PR06-01-23F09,0.629224,394020
PR06-01-23F09,0.617953,396420
PR06-01-23F09,0.616119,397620
PR06-01-23F09,0.614565,398820
PR06-01-23F09,0.612742,400020
PR06-01-23F09,0.603276,401280
PR06-01-23F09,0.604267,402480
PR06-01-23F09,0.615799,403680
PR06-01-23F09,0.604437,404880
PR06-01-23F09,0.593996,406080
PR06-01-23F09,0.594936,407280
PR06-01-23F09,0.593975,408480
PR06-01-23F09,0.601225,409680
PR06-01-23F09,0.599046,410880
PR06-01-23F09,0.594852,412080
PR06-01-23F09,0.599748,413280
PR06-01-23F09,0.573781,414480
PR06-01-23F09,0.594341,415680
PR06-01-23F09,0.574694,416940
PR06-01-23F09,0.579491,418140
PR06-01-23F09,0.579896,419460
PR06-01-23F09,0.573644,420660
PR06-01-23F09,0.574736,421860
PR06-01-23F09,0.568019,423060
PR06-01-23F09,0.575575,424320
PR06-01-23F09,0.56828,425520
PR06-01-23F09,0.573686,426720
PR06-01-23F09,0.57024,427920
PR06-01-23F09,0.569606,429120
PR06-01-23F09,0.562675,430320
PR06-01-23F09,0.556402,431520
PR06-01-23F09,0.556189,432720
PR06-01-23F09,0.552003,433980
PR06-01-23F09,0.542665,435180
PR06-01-23F09,0.549339,436440
PR06-01-23F09,0.54729,437640
PR06-01-23F09,0.553298,438840
PR06-01-23F09,0.545152,440040
PR06-01-23F09,0.544705,441240
PR06-01-23F09,0.547148,442440
PR06-01-23F09,0.544248,443640
PR06-01-23F09,0.542533,444840
PR06-01-23F09,0.522065,446040
PR06-01-23F09,0.536583,447300
PR06-01-23F09,0.313198,604320
PR06-01-23F09,0.427503,605520
PR06-01-23F09,0.551243,606780
PR06-01-23F09,0.60871,607980
PR06-01-23F09,0.532907,609180
PR06-01-23F09,0.406554,610380
PR06-01-23F09,0.379472,611580
PR06-01-23F09,0.363109,613920
PR06-01-23F09,0.377294,615780
PR06-01-23F09,0.287568,692700
PR06-01-23F09,0.38855,693900
PR06-01-23F09,0.469726,695100
PR06-01-23F09,0.481002,696300
PR06-01-23F09,0.414497,697500
PR06-01-23F09,0.339447,698700
PR06-01-23F09,0.327286,699900
PR06-01-23F09,0.312876,701100
PR06-01-23F09,0.314422,702300
PR06-01-23F09,0.310685,703560
PR06-01-23F09,0.309954,704760
PR06-01-23F09,0.32355,705960
PR06-01-23F09,0.306819,707160
PR06-01-23F09,0.310434,708360
PR06-01-23F09,0.306408,709560
PR06-01-23F09,0.306214,710760
PR06-01-23F09,0.306964,711960
PR06-01-23F09,0.310232,713160
PR06-01-23F09,0.302977,714360
PR06-01-23F09,0.307081,715620
PR06-01-23F09,0.303074,716820
PR06-01-23F09,0.299319,718020
PR06-01-23F09,0.308588,719220
PR06-01-23F09,0.30456,720420
PR06-01-23F09,0.298498,721620
PR06-01-23F09,0.31199,722880
PR06-01-23F09,0.306452,724080
PR06-01-23F09,0.304874,725280
PR06-01-23F09,0.299301,726480
PR06-01-23F09,0.291047,727680
PR06-01-23F09,0.295217,728880
PR06-01-23F09,0.297155,730080
PR06-01-23F09,0.295152,731280
PR06-01-23F09,0.297973,732480
PR06-01-23F09,0.292878,733680
PR06-01-23F09,0.289535,734880
PR06-01-23F09,0.294667,736080
PR06-01-23F09,0.294047,737280
PR06-01-23F09,0.291558,739080
PR06-01-23F09,0.286925,740280
PR06-01-23F09,0.290511,741480
PR06-01-23F09,0.288283,742680
PR06-01-23F09,0.295121,743880
PR06-01-23F09,0.279105,745080
PR06-01-23F09,0.280451,746340
PR06-01-23F09,0.286832,747540
PR06-01-23F09,0.288501,748740
PR06-01-23F09,0.273695,749940
PR06-01-23F09,0.279394,751140
PR06-01-23F09,0.287528,752340
PR06-01-23F09,0.280943,753540
PR06-01-23F09,0.272453,754740
PR06-01-23F09,0.277056,755940
PR06-01-23F09,0.282528,757140
PR06-01-23F09,0.279487,758340
PR06-01-23F09,0.273697,759600
PR06-01-23F09,0.269803,760800
PR06-01-23F09,0.276395,762000
PR06-01-23F09,0.273974,763200
PR06-01-23F09,0.263291,764400
PR06-01-23F09,0.270838,765600
PR06-01-23F09,0.26843,766800
PR06-01-23F09,0.266382,768000
PR06-01-23F09,0.265887,769200
PR06-01-23F09,0.262396,770400
PR06-01-23F09,0.263064,771660
PR06-01-23F09,0.261418,772860
PR06-01-23F09,0.264593,774060
PR06-01-23F09,0.2609,775260
PR06-01-23F09,0.258507,777180
PR06-01-23F09,0.241455,779040
PR06-01-23F09,0.251351,780240
PR06-01-23F09,0.248582,781440
PR06-01-23F09,0.256355,782700
PR06-01-23F09,0.257261,783900
PR06-01-23F09,0.249548,785100
PR06-01-23F09,0.249726,786300
PR06-01-23F09,0.254631,787500
PR06-01-23F09,0.248848,788700
PR06-01-23F09,0.249492,789900
PR06-01-23F09,0.245669,791100
PR06-01-23F09,0.251967,792300
PR06-01-23F09,0.23812,793500
PR06-01-23F09,0.248583,794760
PR06-01-23F09,0.246789,795960
PR06-01-23F09,0.234132,797160
PR06-01-23F09,0.245628,798360
PR06-01-23F09,0.245462,800580
PR06-01-23F09,0.246609,802140
PR06-01-23F09,0.242851,804000
PR06-01-23F09,0.240861,806880
PR06-01-23F09,0.236999,808080
PR06-01-23F09,0.247007,810720
PR06-01-23F09,0.237677,812580
PR06-01-23F09,0.229864,815040
PR06-01-23F09,0.223535,817320
PR06-01-23F09,0.233195,818940
PR06-01-23F09,0.225859,820140
PR06-01-23F09,0.234338,821340
PR06-01-23F09,0.229455,822540
PR06-01-23F09,0.231833,823740
PR06-01-23F09,0.225787,825000
PR06-01-23F09,0.22741,826200
PR06-01-23F09,0.228189,827580
PR06-01-23F09,0.218418,829620
PR06-01-23F09,0.222803,832980
PR06-01-23F09,0.220008,835980
PR06-01-23F09,0.210528,838200
PR06-01-23F09,0.217893,840540
PR06-01-23F09,0.207215,841740
PR06-01-23F09,0.209044,842940
PR06-01-23F09,0.216885,844200
PR06-01-23F09,0.2115,845400
PR06-01-23F09,0.210606,847440
PR06-01-23F09,0.207693,853620
PR06-01-23F09,0.202499,856500
PR06-01-23F09,0.202782,857700
PR06-01-23F09,0.203743,860760
PR06-01-23F09,0.20177,862140
PR06-01-23F09,0.201066,863520
PR06-01-23F09,0.197375,864720
PR06-01-23F09,0.179968,867120
PR06-01-23F09,0.193726,872040
PR06-01-23F09,0.19448,874200
PR06-01-23F09,0.191855,875400
PR06-01-23F09,0.188231,876780
PR06-01-23F09,0.189663,877980
PR06-01-23F09,0.191565,879180
PR06-01-23F09,0.187897,880380
PR06-01-23F09,0.183244,881580
PR06-01-23F09,0.178623,882780
PR06-01-23F09,0.188271,883980
PR06-01-23F09,0.181455,885240
PR06-01-23F09,0.189376,886440
PR06-01-23F09,0.174922,887640
PR06-01-23F09,0.186881,888840
PR06-01-23F09,0.182067,890040
PR06-01-23F09,0.174656,891240
PR06-01-23F09,0.18087,893520
PR06-01-23F09,0.180236,894720
PR06-01-23F09,0.181489,895920
PR06-01-23F09,0.18416,897180
PR06-01-23F09,0.179125,898380
PR06-01-23F09,0.17434,901320
PR06-01-23F09,0.177547,902520
PR06-01-23F09,0.180223,903720
PR06-01-23F09,0.180742,904920
PR06-01-23F09,0.167544,906120
PR06-01-23F09,0.17622,907380
PR06-01-23F09,0.174282,908940
PR06-01-23F09,0.176781,910140
PR06-01-23F09,0.16935,911340
PR06-01-23F09,0.174168,912540
PR06-01-23F09,0.16783,915300
PR06-01-23F09,0.16523,916500
PR06-01-23F09,0.171334,917880
PR06-01-23F09,0.165939,919080
PR06-01-23F09,0.16667,921120
PR06-01-23F09,0.164142,922800
PR06-01-23F09,0.159588,924060
PR06-01-23F09,0.16606,925800
PR06-01-23F09,0.162941,927060
PR06-01-23F09,0.16547,928260
PR06-01-23F09,0.162206,929460
PR06-01-23F09,0.160277,930660
PR06-01-23F09,0.160966,931860
PR06-01-23F09,0.15541,933060
PR06-01-23F09,0.159969,934260
PR06-01-23F09,0.147744,937200
PR06-01-23F09,0.155794,938400
PR06-01-23F09,0.151321,939600
PR06-01-23F09,0.149057,940800
PR06-01-23F09,0.150058,942000
PR06-01-23F09,0.149338,943260
PR06-01-23F09,0.145463,944460
PR06-01-23F09,0.136189,945660
PR06-01-23F09,0.144385,946860
PR06-01-23F09,0.151775,948060
PR06-01-23F09,0.16284,949260
PR06-01-23F09,0.146237,950880
PR06-01-23F09,0.150599,952080
PR06-01-23F09,0.141868,953280
PR06-01-23F09,0.12975,954480
PR06-01-23F09,0.132568,955680
PR06-01-23F09,0.130267,956940
PR06-01-23F09,0.12935,958140
PR06-01-23F09,0.124113,959340
PR06-01-23F09,0.133321,960540
PR06-01-23F09,0.14456,961740
PR06-01-23F09,0.138646,962940
PR06-01-23F09,0.123489,964140
PR06-01-23F09,0.131027,965400
PR06-01-23F09,0.123839,966600
PR06-01-23F09,0.139982,967800
PR06-01-23F09,0.131098,969000
PR06-01-23F09,0.122798,970200
PR06-01-23F09,0.133194,971400
PR06-01-23F09,0.147474,972600
PR06-01-23F09,0.146513,973800
PR06-01-23F09,0.158725,975000
PR06-01-23F09,0.166314,976200
PR06-01-23F09,0.175485,977400
PR06-01-23F09,0.167938,978660
PR06-01-23F09,0.135371,979860
PR06-01-23F09,0.129439,981060
PR06-01-23F09,0.138794,982260
PR06-01-23F09,0.125711,983460
PR06-01-23F09,0.132113,984660
PR06-01-23F09,0.127513,985860
PR06-01-23F09,0.126534,987120
PR06-01-23F09,0.110343,988320
PR06-01-23F09,0.117859,989520
PR06-01-23F09,0.119664,990720
PR06-01-23F09,0.130515,991920
PR06-01-23F09,0.128282,993120
PR06-01-23F09,0.129296,994320
PR06-01-23F09,0.119271,995580
PR06-01-23F09,0.127636,996780
PR06-01-23F09,0.115232,997980
PR06-01-23F09,0.123223,999180
PR06-01-23F09,0.112841,1000380
PR06-01-23F09,0.118717,1001580
PR06-01-23F09,0.127032,1002840
PR06-01-23F09,0.108681,1004040
PR06-01-23F09,0.10425,1005240
PR06-01-23F09,0.116427,1006440
PR06-01-23F09,0.110099,1007640
PR06-01-23F09,0.130139,1008840
PR06-01-23F09,0.106835,1010040
PR06-01-23F09,0.112848,1011300
PR06-01-23F09,0.117871,1012500
PR06-01-23F09,0.128901,1013700
PR06-01-23F09,0.126914,1014900
PR06-01-23F09,0.115138,1016100
PR06-01-23F09,0.117611,1017300
PR06-01-23F09,0.118681,1018560
PR06-01-23F09,0.125802,1019760
PR06-01-23F09,0.131942,1020960
PR06-01-23F09,0.124401,1022160
PR06-01-23F09,0.119305,1023360
PR06-01-23F09,0.128178,1024560
PR06-01-23F09,0.13023,1025760
PR06-01-23F09,0.1206,1026960
PR06-01-23F09,0.114576,1028160
PR06-01-23F09,0.118039,1029420
PR06-01-23F09,0.121518,1030620
PR06-01-23F09,0.119938,1031820
PR06-01-23F09,0.106235,1033020
PR06-01-23F09,0.103532,1035060
PR06-01-23F09,0.093434,1036260
PR06-01-23F09,0.091392,1037460
PR06-01-23F09,0.093768,1038660
PR06-01-23F09,0.099033,1039860
PR06-01-23F09,0.100307,1041120
PR06-01-23F09,0.100718,1042320
PR06-01-23F09,0.105725,1043520
PR06-01-23F09,0.109043,1044720
PR06-01-23F09,0.114761,1045920
PR06-01-23F09,0.102608,1047120
PR06-01-23F09,0.099217,1048320
PR06-01-23F09,0.104173,1049520
PR06-01-23F09,0.108785,1050720
PR06-01-23F09,0.115089,1051920
PR06-01-23F09,0.104613,1054260
PR06-01-23F09,0.110497,1055460
PR06-01-23F09,0.107685,1056720
PR06-01-23F09,0.098105,1057920
PR06-01-23F09,0.095781,1059120
PR06-01-23F09,0.104878,1060320
PR06-01-23F09,0.100721,1061520
PR06-01-23F09,0.100115,1062720
PR06-01-23F09,0.106317,1063920
PR06-01-23F09,0.096521,1065120
PR06-01-23F09,0.091878,1066320
PR06-01-23F09,0.101409,1067520
PR06-01-23F09,0.09487,1068720
PR06-01-23F09,0.100264,1069920
PR06-01-23F09,0.090749,1071180
PR06-01-23F09,0.102572,1072380
PR06-01-23F09,0.08862,1073580
PR06-01-23F09,0.083813,1074780
PR06-01-23F09,0.076805,1075980
PR06-01-23F09,0.095359,1077180
PR06-01-23F09,0.082396,1078380
PR06-01-23F09,0.084194,1079580
PR06-01-23F09,0.089343,1080840
PR06-01-23F09,0.093416,1082040
PR06-01-23F09,0.091178,1083240
PR06-01-23F09,0.084678,1084440
PR06-01-23F09,0.095607,1085640
PR06-01-23F09,0.085791,1086840
PR06-01-23F09,0.085232,1088040
PR06-01-23F09,0.087744,1089240
PR06-01-23F09,0.097092,1090500
PR06-01-23F09,0.087098,1091700
PR06-01-23F09,0.084268,1092900
PR06-01-23F09,0.080307,1094100
PR06-01-23F09,0.082455,1095300
PR06-01-23F09,0.096899,1096500
PR06-01-23F09,0.087884,1097700
PR06-01-23F09,0.087539,1098900
PR06-01-23F09,0.082033,1100100
PR06-01-23F09,0.094551,1101300
PR06-01-23F09,0.084793,1102500
PR06-01-23F09,0.084764,1103760
PR06-01-23F09,0.085885,1104960
PR06-01-23F09,0.096239,1106160
PR06-01-23F09,0.087315,1107360
PR06-01-23F09,0.085919,1108560
PR06-01-23F09,0.100912,1109760
PR06-01-23F09,0.085472,1110960
PR06-01-23F09,0.077403,1112160
PR06-01-23F09,0.086947,1114680
PR06-01-23F09,0.089633,1115880
PR06-01-23F09,0.085197,1117080
PR06-01-23F09,0.092675,1118280
PR06-01-23F09,0.08445,1119540
PR06-01-23F09,0.086248,1120740
PR06-01-23F09,0.089862,1121940
PR06-01-23F09,0.081953,1123140
PR06-01-23F09,0.080598,1124340
PR06-01-23F09,0.084799,1125540
PR06-01-23F09,0.081189,1126740
PR06-01-23F09,0.07911,1127940
PR06-01-23F09,0.076663,1129140
PR06-01-23F09,0.07844,1130340
PR06-01-23F09,0.083744,1131540
PR06-01-23F09,0.080506,1132740
PR06-01-23F09,0.079553,1133940
PR06-01-23F09,0.080187,1135140
PR06-01-23F09,0.076151,1136340
PR06-01-23F09,0.086536,1137540
PR06-01-23F09,0.08139,1138800
PR06-01-23F09,0.079037,1140000
PR06-01-23F09,0.076389,1141200
PR06-01-23F09,0.081818,1142400
PR06-01-23F09,0.072711,1143780
PR06-01-23F09,0.07721,1145040
PR06-01-23F09,0.087347,1146240
PR06-01-23F09,0.074211,1147440
PR06-01-23F09,0.074365,1148640
PR06-01-23F09,0.072916,1149840
PR06-01-23F09,0.06827,1151040
PR06-01-23F09,0.094474,1152480
PR06-01-23F09,0.073565,1153680
PR06-01-23F09,0.069819,1154880
PR06-01-23F09,0.070209,1156080
PR06-01-23F09,0.06497,1157280
PR06-01-23F09,0.078579,1158480
PR06-01-23F09,0.072315,1159680
PR06-01-23F09,0.070359,1160940
PR06-01-23F09,0.070694,1162140
PR06-01-23F09,0.07099,1163340
PR06-01-23F09,0.083148,1164540
PR06-01-23F09,0.067709,1165740
PR06-01-23F09,0.06557,1166940
PR06-01-23F09,0.088081,1168140
PR06-01-23F09,0.069699,1169340
PR06-01-23F09,0.070944,1170540
PR06-01-23F09,0.068964,1171740
PR06-01-23F09,0.079437,1173180
PR06-01-23F09,0.069868,1174380
PR06-01-23F09,0.069984,1175580
PR06-01-23F09,0.067348,1176840
PR06-01-23F09,0.068707,1178040
PR06-01-23F09,0.063562,1179240
PR06-01-23F09,0.070669,1180440
PR06-01-23F09,0.066788,1181640
PR06-01-23F09,0.073686,1182840
PR06-01-23F09,0.071281,1184100
PR06-01-23F09,0.064257,1185300
PR06-01-23F09,0.062724,1186500
PR06-01-23F09,0.067468,1187700
PR06-01-23F09,0.063631,1188900
PR06-01-23F09,0.06714,1190100
PR06-01-23F09,0.065836,1191300
PR06-01-23F09,0.056972,1192560
PR06-01-23F09,0.072597,1193760
PR06-01-23F09,0.066838,1194960
PR06-01-23F09,0.061092,1196160
PR06-01-23F09,0.065022,1197360
PR06-01-23F09,0.06327,1198560
PR06-01-23F09,0.063373,1200480
PR06-01-23F09,0.061998,1201680
PR06-01-23F09,0.058286,1202880
PR06-01-23F09,0.063933,1204080
PR06-01-23F09,0.063274,1205280
PR06-01-23F09,0.063428,1206480
PR06-01-23F09,0.067648,1207680
PR06-01-23F09,0.065605,1208880
PR06-01-23F09,0.065155,1210080
PR06-01-23F09,0.065426,1211280
PR06-01-23F09,0.05977,1212900
PR06-01-23F09,0.069873,1214100
PR06-01-23F09,0.064005,1215300
PR06-01-23F09,0.068222,1216500
PR06-01-23F09,0.061842,1217700
PR06-01-23F09,0.066023,1218900
PR06-01-23F09,0.066939,1220100
PR06-01-23F09,0.066061,1221360
PR06-01-23F09,0.083849,1222560
PR06-01-23F09,0.062484,1223760
PR06-01-23F09,0.065475,1224960
PR06-01-23F09,0.062964,1226160
PR06-01-23F09,0.061957,1227360
PR06-01-23F09,0.06244,1228560
PR06-01-23F09,0.058746,1229760
PR06-01-23F09,0.058545,1231260
PR06-01-23F09,0.077883,1232460
PR06-01-23F09,0.063319,1233720
PR06-01-23F09,0.060418,1234920
PR06-01-23F09,0.054819,1236120
PR06-01-23F09,0.061169,1237320
PR06-01-23F09,0.061489,1238520
PR06-01-23F09,0.071485,1239720
PR06-01-23F09,0.063996,1240920
PR06-01-23F09,0.05828,1242120
PR06-01-23F09,0.070866,1243380
PR06-01-23F09,0.068693,1244580
PR06-01-23F09,0.059437,1245780
PR06-01-23F09,0.060182,1246980
PR06-01-23F09,0.053321,1248180
PR06-01-23F09,0.06101,1249380
PR06-01-23F09,0.061723,1250580
PR06-01-23F09,0.062147,1251780
PR06-01-23F09,0.058013,1252980
PR06-01-23F09,0.06283,1254180
PR06-01-23F09,0.056249,1255380
PR06-01-23F09,0.057004,1256580
PR06-01-23F09,0.060284,1257780
PR06-01-23F09,0.06471,1258980
PR06-01-23F09,0.059944,1260240
PR06-01-23F09,0.058743,1261440
PR06-01-23F09,0.067329,1262640
PR06-01-23F09,0.050756,1263840
PR06-01-23F09,0.056984,1265040
PR06-01-23F09,0.055621,1266240
PR06-01-23F09,0.053585,1267440
PR06-01-23F09,0.060332,1268640
PR06-01-23F09,0.051933,1269840
PR06-01-23F09,0.054361,1271040
PR06-01-23F09,0.061003,1272240
PR06-01-23F09,0.052738,1273440
PR06-01-23F09,0.057053,1274700
PR06-01-23F09,0.048092,1275900
PR06-01-23F09,0.057038,1277100
PR06-01-23F09,0.06383,1278300
PR06-01-23F09,0.057058,1279500
PR06-01-23F09,0.049708,1280700
